,File_name,Prediction_whole_file,Prediction_top_comp,Prediction_random_comp
0,nVMrJLmO_cough.flac,0.5002174721428376,0.4776436026211073,0.45797819964088926
1,EjRdWPtJ_cough.flac,0.4755136321934301,0.47249345114475166,0.43188259214550373
2,BRdoMJMm_cough.flac,0.4872343971816606,0.477719498962968,0.45478023306991255
3,UuHfTYlk_cough.flac,0.4741589238423325,0.4649038121674367,0.4579591544115333
4,LjYGsZud_cough.flac,0.4644794550187903,0.4639675587686269,0.4541063710048766
5,uttKLPRN_cough.flac,0.3359806301239126,0.32590816325679206,0.35580558858179906
6,ZcoERXOH_cough.flac,0.49130413285760227,0.48869169011561553,0.4691985654703516
7,mBChVCnH_cough.flac,0.5168435603849288,0.49671960293185147,0.4473736220401252
8,PQFgfbUS_cough.flac,0.1376377461248996,0.34978429433306746,0.34978429433306746
9,NRqOgeKQ_cough.flac,0.3378733352574103,0.3123884877759564,0.38421195194949254
10,gAqYALTA_cough.flac,0.5579792935432984,0.4909791611716628,0.4786143099232447
11,GlXwoDJV_cough.flac,0.469383407717315,0.4779343010988036,0.47940646255641906
12,FIkPFFrj_cough.flac,0.4001116693381576,0.4013538735546735,0.4000674025518766
13,jqMxtoFj_cough.flac,0.4305833633889852,0.4450471722002724,0.44670055808632947
14,uewkcQlh_cough.flac,0.5090261590451308,0.4824180979552461,0.4822319722692513
15,TlYUYXmp_cough.flac,0.41827959040754464,0.43734032589897853,0.4540471535346416
16,CzXcnnae_cough.flac,0.5539811538328618,0.5010674738548803,0.49948644426870087
17,oazWXRYK_cough.flac,0.5763307068923548,0.5496246102746649,0.5387898614887675
18,gpWnRpoa_cough.flac,0.490465162547531,0.48155561690654325,0.42274914775556444
19,fevXMvOT_cough.flac,0.5123266369171923,0.490461849120749,0.46981817442955387
20,BFPruVfc_cough.flac,0.3962630997150095,0.41350836280883196,0.4001025101138115
21,UVQmKptk_cough.flac,0.4660116133643769,0.44163578593744,0.4388650448222589
22,YjrUbGnS_cough.flac,0.4440070261282324,0.4290994582787046,0.42520893810459093
23,WwNisFBz_cough.flac,0.5726612663814489,0.5141527503032555,0.4777301198509136
24,IjqtYfKq_cough.flac,0.4144410408244946,0.4056384932210367,0.4163009624352051
25,rgxwstlM_cough.flac,0.5056333440120615,0.48162434751821137,0.4338297201007607
26,GYOpZSmX_cough.flac,0.42668565794005847,0.4144696884512773,0.40823434487936594
27,HkhDKvym_cough.flac,0.3548543410752405,0.37264730702670873,0.37264730702670873
28,Jlwpjevo_cough.flac,0.5819432834889634,0.5287110160626715,0.5009266707428501
29,WGUFMeST_cough.flac,0.012584927473733229,0.27117460741663985,0.2643397011987382
30,tejPPvGf_cough.flac,0.2528945336552026,0.317015655831128,0.3329717033118849
31,uhDIvVmM_cough.flac,0.25506935513337375,0.3255855184243008,0.36367295687304485
32,XKpWkimb_cough.flac,0.2545755887706426,0.3488585311846477,0.3805257614631381
33,mzWQADgN_cough.flac,0.5001994715546773,0.47228481697535224,0.4570589362693531
34,EBZavziR_cough.flac,0.4518178579530641,0.4443118505613349,0.4730379931757723
35,THjOqcKy_cough.flac,0.5740459778254311,0.5048092366367685,0.4943497080912698
36,MYuPhXWM_cough.flac,0.4192183803804321,0.4122932399518053,0.4104339498157306
37,hhWAIzlA_cough.flac,0.44480227274666506,0.43074281420744465,0.399364339094961
38,vEAcLyVF_cough.flac,0.5787630509945019,0.5359480715261467,0.4887457510210926
39,aUKvSleS_cough.flac,0.46633757300567563,0.43844613919822484,0.46891738403693317
40,KGcMvHns_cough.flac,0.21829756805338066,0.30841970060924767,0.3214799607487181
41,PZtvokKC_cough.flac,0.4537783308038875,0.4463081553237557,0.44359532570106514
42,HbIBRElB_cough.flac,0.470551659437885,0.4661054648987538,0.45908545752101293
43,xskLZTsY_cough.flac,0.43579766922682533,0.4446492145816794,0.44515187704212666
44,KXrafDER_cough.flac,0.5006666444470205,0.47601212433873735,0.4729668971959765
45,dWOdAkOD_cough.flac,0.4170288400396551,0.3967877734088726,0.41923393271673215
46,vQBGHqbT_cough.flac,0.4760921572485691,0.4584898614678584,0.4544248432953061
47,WCmpoNAm_cough.flac,0.46224514466575095,0.4319104414945274,0.42380144178576595
48,htlzaAUU_cough.flac,0.3984162934354151,0.39317315084238974,0.43145222195294125
49,GeTgHGWW_cough.flac,0.5170259042499231,0.4736717269063753,0.4622731919863511
50,VNAsEvMe_cough.flac,0.41867063201622623,0.4146096741674137,0.4299885001653327
51,HrFdvSeN_cough.flac,0.4611063331473657,0.4431076710679437,0.43186734045508407
52,WIwdydRX_cough.flac,0.4735854666954774,0.4560829567953082,0.4721442657665183
53,XUdICofA_cough.flac,0.5735776714961766,0.5064186070706239,0.49327228269240936
54,LbTkLdUI_cough.flac,0.4576990357507467,0.4326939102001451,0.4374154677598218
55,mPIfZEhw_cough.flac,0.5272116329584224,0.5068325790675746,0.4795897172774768
56,oWSDymuH_cough.flac,0.5367099833953229,0.4697734340683332,0.4819906217600035
57,cRJUHabg_cough.flac,0.4922201884608652,0.47034875780644314,0.4587427837352795
58,lMwgVKgF_cough.flac,0.5347739072279465,0.5002311617198222,0.4846103861268639
59,CqCjpNCH_cough.flac,0.5351124254057191,0.49477000124836795,0.46685237460721146
60,leUyQCoq_cough.flac,0.4947009807203309,0.4827748530048735,0.447480337115672
61,VVBXeZuW_cough.flac,0.44028550268943795,0.4191874597551371,0.46203766888864745
62,ypnHfeQs_cough.flac,0.27572885683120696,0.3241112900969664,0.38529383858660415
63,xxYeZqAm_cough.flac,0.5940981635645489,0.51630151235396,0.48938894718310877
64,XQNWRRrF_cough.flac,0.42698889198752565,0.4260359143078539,0.4442485224344388
65,TAhoVoLl_cough.flac,0.3572518253585309,0.34375436239665325,0.3912476956773261
66,sOaflYcw_cough.flac,0.34816836497199605,0.34888951431944865,0.41872112551537116
67,NBKvlVNm_cough.flac,0.435385431622456,0.42426491869451594,0.4175971664663067
68,HPLYxJBC_cough.flac,0.5622556231281227,0.575460213637994,0.5106205362987289
69,dKHLPKyy_cough.flac,0.6447772347467245,0.5199615249675172,0.5376804622961239
70,qWzyyvAL_cough.flac,0.5485161629743848,0.5116217699583779,0.5040655119933642
71,HPFMyzhn_cough.flac,0.5195633435698879,0.5002405295516049,0.4693675732847085
72,vkaByJOi_cough.flac,0.6814788648965511,0.569149258366437,0.534967308787645
73,lkMDGFaS_cough.flac,0.07107636891169769,0.22578052627420017,0.2400967045166708
74,SivBEgrv_cough.flac,0.4401685209361012,0.4400770537857803,0.4300783125936706
75,WjEDlcON_cough.flac,0.41613506114407084,0.41064857727047266,0.42349092196487714
76,yUWMZYoD_cough.flac,0.5140239324417449,0.4945560318183554,0.46306051513990704
77,evxTwqal_cough.flac,0.28521293684325516,0.3292040625753896,0.3618734765064444
78,chGohOak_cough.flac,0.42757901519502106,0.42412070625258746,0.41850001771393164
79,CZnikJNW_cough.flac,0.496349649326663,0.4750238571498412,0.4621674574578043
80,gbAOHabe_cough.flac,0.4367335106006982,0.44030615405989726,0.4532588946276809
81,yzazWHnN_cough.flac,0.4292905288176045,0.42650972702256784,0.42533736300843145
82,iyWdhFuN_cough.flac,0.4332872729571799,0.42568971434504677,0.416164380173126
83,IEqdrBaP_cough.flac,0.5447307173677574,0.47638718169058064,0.5361204408489841
84,NFoBrBba_cough.flac,0.3702905759384404,0.38517030451248335,0.466954871056416
85,nKxmiose_cough.flac,0.12071254324724526,0.27091069865705747,0.3420456607351756
86,tfkukFze_cough.flac,0.6155652316182452,0.5267828176235169,0.5267828176235169
87,PoQFhmyT_cough.flac,0.4917603646785092,0.4506144308124304,0.44319306402265557
88,FPYQlWGG_cough.flac,0.4635445393511935,0.4482883937682333,0.47203811171897264
89,pToRBbHE_cough.flac,0.48260268929006456,0.47392752272613625,0.4543838456498527
90,RmrrgzEI_cough.flac,0.462616046120236,0.44787302025622583,0.4184063687035583
91,qXPwJjoA_cough.flac,0.4998698498004649,0.4531435571833797,0.5111246236690059
92,onvSojPF_cough.flac,0.37998168239088165,0.3822367603191315,0.4048015596980702
93,tIyZgKIK_cough.flac,0.5302834672107454,0.5188693573919225,0.4908082112914886
94,EbxJzcPn_cough.flac,0.5211724631195795,0.488583782624085,0.44409304147457246
95,meIllbML_cough.flac,0.13560626221979472,0.2248338147837438,0.2865367651838454
96,xulMGuBr_cough.flac,0.41134551387353346,0.41388382863784695,0.4352285923657068
97,yITiCNay_cough.flac,0.47117176391528,0.4492559135604152,0.43449601428922624
98,OMVaydBx_cough.flac,0.5111940856006167,0.46956099163054127,0.4755796276073473
99,zlDjJMFA_cough.flac,0.45622158726013706,0.44091503391507464,0.4403133180150753
100,RFRlAQky_cough.flac,0.5995925974823326,0.5262130969717453,0.5175446423004839
101,BYUmnACy_cough.flac,0.5000593830480805,0.4578408367697756,0.4560717302599732
102,NFzmoipU_cough.flac,0.4304023979407816,0.4354253043446459,0.43113952737727085
103,wimhedOS_cough.flac,0.2649812616051987,0.2979880056251368,0.3709840715465463
104,TdanpCuy_cough.flac,0.4909819517316186,0.4187230739461215,0.43885978408678183
105,UNFMyWyq_cough.flac,0.5219534596993207,0.46930370045814673,0.46572979532424136
106,kLNbeQnh_cough.flac,0.4625838546908948,0.462173966645208,0.4607363886296068
107,BIynSpMB_cough.flac,0.4507357410768978,0.4344809412887921,0.4230512922554927
108,vcawTlXB_cough.flac,0.5209953279327167,0.4875615256394654,0.5158058832567742
109,GTqQwmGx_cough.flac,0.5254913703678598,0.48220161383553267,0.4828284186117354
110,RweAHXfK_cough.flac,0.512962725850021,0.47003749467006645,0.4684473803342821
111,sDNTZiiZ_cough.flac,0.4257481365493952,0.4373582782388331,0.44233534593216506
112,JxWZiOvy_cough.flac,0.4958982688798113,0.46301194837666393,0.45326432784211096
113,udeOEdid_cough.flac,0.5382174352866047,0.4985227257450453,0.4906701886677943
114,APxrfXFq_cough.flac,0.24236202910571158,0.30150790771559044,0.32738363559135447
115,xXutlAGK_cough.flac,0.3631610890754654,0.38571246547296495,0.41368664043938247
116,PyvcwJZl_cough.flac,0.44980554565483793,0.46114422032518704,0.43054976728045463
117,IMVJCwjW_cough.flac,0.48992704197917847,0.4807125375534168,0.4439507774731246
118,GAIpMcsD_cough.flac,0.437092702356524,0.4284630889691166,0.4137037878138047
119,dlpsSQjM_cough.flac,0.5284766812042185,0.5108952240592365,0.4901382108270341
120,VDbOivBF_cough.flac,0.2701332394726013,0.3018320887835127,0.3806722241541978
121,VpXCPvoL_cough.flac,0.5399513441393708,0.5107978346570928,0.4877247443333135
122,ugzKaJKI_cough.flac,0.2651095607822353,0.30269117599157397,0.3540900899346648
123,lSEfFrIr_cough.flac,0.3998076872147848,0.40950282661755144,0.40016198703200434
124,qoQPVniF_cough.flac,0.4918940577783461,0.49317120043888646,0.4575083004017419
125,iCaywRfN_cough.flac,0.40579513939567247,0.41364729609418904,0.42530397885461796
126,CfrQxSCu_cough.flac,0.42321072725384634,0.43225373932957367,0.43225373932957367
127,dZOQObIy_cough.flac,0.5140851836617047,0.48209776616307454,0.4604885903025945
128,ylVxnnFc_cough.flac,0.4199121491286971,0.3773802317336074,0.3773802317336074
129,tMuFjLYA_cough.flac,0.09872295111300389,0.2532789256361206,0.25708861094855684
130,hSAGyBqE_cough.flac,0.29211703653781546,0.3344201004011933,0.3344201004011933
131,rwMZXrht_cough.flac,0.5430921040106855,0.4763258802173587,0.492708839292376
132,sBkJLMFn_cough.flac,0.4980629173176119,0.49098943601781836,0.46081468015099014
133,mvMGhVbz_cough.flac,0.43075192104430343,0.43073263748906004,0.41920591328616835
134,RsyzKcmq_cough.flac,0.5613811515945731,0.4970097724159082,0.48720882149847566
135,tKFxuirL_cough.flac,0.19990530340220175,0.3207152563496264,0.33893483358718146
136,etKQRLfK_cough.flac,0.4906974518003456,0.4811970885441827,0.4550234838848715
137,yJXSOXJH_cough.flac,0.48008196385533725,0.4421864261742832,0.47515276890377023
138,sDQVWoaP_cough.flac,0.3317976266271167,0.34950035349098507,0.3778239645805486
139,YpSbLQxB_cough.flac,0.5863890719304095,0.5279468275590682,0.5091581242728135
140,fzzGPSYm_cough.flac,0.4721140442190415,0.4708882397697595,0.4383897827509933
141,iVHYeqeO_cough.flac,0.4372565273410817,0.43173403825047857,0.4261333244552437
142,XggpMYKq_cough.flac,0.450712829676366,0.4491848471692669,0.4486140786976978
143,MLvYlCpK_cough.flac,0.27438415841447056,0.3386992597944794,0.35180423242780584
144,ZvrepenP_cough.flac,0.5753092828708887,0.5205845714765316,0.49987907466737774
145,VUBfWWKm_cough.flac,0.5440323909923915,0.5000022891082853,0.4539830256969502
