,File_name,Prediction_whole_file,Prediction_top_comp,Prediction_random_comp
0,nVMrJLmO_cough.flac,0.5002174721428376,0.47797987458304897,0.48996704126267593
1,EjRdWPtJ_cough.flac,0.4755136321934301,0.4754125486065171,0.4705642721913421
2,BRdoMJMm_cough.flac,0.4872343971816606,0.4841832309013736,0.4498628850478741
3,UuHfTYlk_cough.flac,0.4741589238423325,0.46923861933339617,0.4647112225816675
4,LjYGsZud_cough.flac,0.4644794550187903,0.4541475031387827,0.4752631150892288
5,uttKLPRN_cough.flac,0.3359806301239126,0.33602873488442553,0.32549941578052205
6,ZcoERXOH_cough.flac,0.49130413285760227,0.4870502320474625,0.49437398531899607
7,mBChVCnH_cough.flac,0.5168435603849288,0.5049570821896086,0.5039625520128218
8,PQFgfbUS_cough.flac,0.1376377461248996,0.24090979763031958,0.20139699972766634
9,NRqOgeKQ_cough.flac,0.3378733352574103,0.35522136980051466,0.3206796051433466
10,gAqYALTA_cough.flac,0.5579792935432984,0.5278736494465218,0.5293059027219943
11,GlXwoDJV_cough.flac,0.469383407717315,0.4701328671110765,0.4765841283051419
12,FIkPFFrj_cough.flac,0.4001116693381576,0.4006667869796191,0.40526895100182136
13,jqMxtoFj_cough.flac,0.4305833633889852,0.4391488952220348,0.4382515243597505
14,uewkcQlh_cough.flac,0.5090261590451308,0.5060238096954137,0.47876326654188234
15,TlYUYXmp_cough.flac,0.41827959040754464,0.4228977510081812,0.4307365446696144
16,CzXcnnae_cough.flac,0.5539811538328618,0.5297626132155722,0.5219271195555184
17,oazWXRYK_cough.flac,0.5763307068923548,0.5663317326354396,0.5663317326354396
18,gpWnRpoa_cough.flac,0.490465162547531,0.4574604004492585,0.47142168483645486
19,fevXMvOT_cough.flac,0.5123266369171923,0.49859653993357117,0.4919004248549358
20,BFPruVfc_cough.flac,0.3962630997150095,0.40033595937686073,0.4110514823654304
21,UVQmKptk_cough.flac,0.4660116133643769,0.456525396228655,0.4536990528009489
22,YjrUbGnS_cough.flac,0.4440070261282324,0.4333002819330445,0.44089529475752953
23,WwNisFBz_cough.flac,0.5726612663814489,0.5428894835271838,0.535548692515838
24,IjqtYfKq_cough.flac,0.4144410408244946,0.4082629771940063,0.4191739182791126
25,rgxwstlM_cough.flac,0.5056333440120615,0.5071103825890962,0.4930115025221798
26,GYOpZSmX_cough.flac,0.42668565794005847,0.43340957570009875,0.41047907672842326
27,HkhDKvym_cough.flac,0.3548543410752405,0.35792239960240224,0.37744175776343736
28,Jlwpjevo_cough.flac,0.5819432834889634,0.5486366343959408,0.5469845159328213
29,WGUFMeST_cough.flac,0.012584927473733229,0.1435812881163938,0.14029486080707254
30,tejPPvGf_cough.flac,0.2528945336552026,0.2729402296315155,0.29678153654040446
31,uhDIvVmM_cough.flac,0.25506935513337375,0.29000160349683196,0.302964727880642
32,XKpWkimb_cough.flac,0.2545755887706426,0.2866636229224544,0.3018322042012
33,mzWQADgN_cough.flac,0.5001994715546773,0.4895580586837691,0.4827211573005981
34,EBZavziR_cough.flac,0.4518178579530641,0.4425542486144171,0.4402088391353747
35,THjOqcKy_cough.flac,0.5740459778254311,0.5392259082234396,0.5391166440628701
36,MYuPhXWM_cough.flac,0.4192183803804321,0.4134263258082836,0.4153456097746952
37,hhWAIzlA_cough.flac,0.44480227274666506,0.43868387069641923,0.41432063701439575
38,vEAcLyVF_cough.flac,0.5787630509945019,0.5582247272039826,0.5582247272039826
39,aUKvSleS_cough.flac,0.46633757300567563,0.45076247594238966,0.45403679406628644
40,KGcMvHns_cough.flac,0.21829756805338066,0.23723137677663436,0.2686546968007955
41,PZtvokKC_cough.flac,0.4537783308038875,0.44615351576032186,0.4538669308623566
42,HbIBRElB_cough.flac,0.470551659437885,0.46783083837710726,0.4852273719691558
43,xskLZTsY_cough.flac,0.43579766922682533,0.4260549038427661,0.4604035233523329
44,KXrafDER_cough.flac,0.5006666444470205,0.4917853030036142,0.47601139030004086
45,dWOdAkOD_cough.flac,0.4170288400396551,0.41490476854659625,0.4301185913551099
46,vQBGHqbT_cough.flac,0.4760921572485691,0.4721964658269247,0.4629756993618808
47,WCmpoNAm_cough.flac,0.46224514466575095,0.44727063634606284,0.44255427696834204
48,htlzaAUU_cough.flac,0.3984162934354151,0.3963046606427731,0.43198460143507583
49,GeTgHGWW_cough.flac,0.5170259042499231,0.5048082685162874,0.5048082685162874
50,VNAsEvMe_cough.flac,0.41867063201622623,0.4166858494147916,0.4148472698182209
51,HrFdvSeN_cough.flac,0.4611063331473657,0.44906865542200686,0.44652812165062317
52,WIwdydRX_cough.flac,0.4735854666954774,0.46072784628786306,0.45571212506508746
53,XUdICofA_cough.flac,0.5735776714961766,0.5552267834107627,0.537870419772464
54,LbTkLdUI_cough.flac,0.4576990357507467,0.45177525533223956,0.44919397069196426
55,mPIfZEhw_cough.flac,0.5272116329584224,0.5121590144192957,0.5024452636574043
56,oWSDymuH_cough.flac,0.5367099833953229,0.4930750875004769,0.5035059458875362
57,cRJUHabg_cough.flac,0.4922201884608652,0.4845390364971147,0.47525880197406395
58,lMwgVKgF_cough.flac,0.5347739072279465,0.520358566660097,0.5027369270989741
59,CqCjpNCH_cough.flac,0.5351124254057191,0.5189903662778456,0.5097755105554185
60,leUyQCoq_cough.flac,0.4947009807203309,0.4893933918895946,0.46794968639938145
61,VVBXeZuW_cough.flac,0.44028550268943795,0.4320231796585782,0.4586455785788293
62,ypnHfeQs_cough.flac,0.27572885683120696,0.2607281894854115,0.30246431477915603
63,xxYeZqAm_cough.flac,0.5940981635645489,0.5596912437709132,0.5471375881374309
64,XQNWRRrF_cough.flac,0.42698889198752565,0.4285263101017166,0.425330442955321
65,TAhoVoLl_cough.flac,0.3572518253585309,0.3429593305240118,0.3429593305240118
66,sOaflYcw_cough.flac,0.34816836497199605,0.3430667327684283,0.3593293578698143
67,NBKvlVNm_cough.flac,0.435385431622456,0.42430350634989256,0.4378533066135942
68,HPLYxJBC_cough.flac,0.5622556231281227,0.5511885703592029,0.5418986704583729
69,dKHLPKyy_cough.flac,0.6447772347467245,0.5829033742982483,0.5978711957579587
70,qWzyyvAL_cough.flac,0.5485161629743848,0.5325657215286879,0.4977462838751057
71,HPFMyzhn_cough.flac,0.5195633435698879,0.5194585363728448,0.48226938475448233
72,vkaByJOi_cough.flac,0.6814788648965511,0.632428175792831,0.6020934785888734
73,lkMDGFaS_cough.flac,0.07107636891169769,0.1284150472699021,0.15859560830300545
74,SivBEgrv_cough.flac,0.4401685209361012,0.43817795179053887,0.44183905844972265
75,WjEDlcON_cough.flac,0.41613506114407084,0.41884446121928026,0.42000601976465984
76,yUWMZYoD_cough.flac,0.5140239324417449,0.5112657401984342,0.49361739457505327
77,evxTwqal_cough.flac,0.28521293684325516,0.28978571304508316,0.34238158807668795
78,chGohOak_cough.flac,0.42757901519502106,0.4273379633807605,0.4348179442376119
79,CZnikJNW_cough.flac,0.496349649326663,0.48894194611172365,0.47371640238390966
80,gbAOHabe_cough.flac,0.4367335106006982,0.4351423273591626,0.439559429270447
81,yzazWHnN_cough.flac,0.4292905288176045,0.42606658838982925,0.4264368464908333
82,iyWdhFuN_cough.flac,0.4332872729571799,0.42371429342997907,0.4458548858309066
83,IEqdrBaP_cough.flac,0.5447307173677574,0.5220512790283678,0.5724535748974784
84,NFoBrBba_cough.flac,0.3702905759384404,0.3707653375496,0.4044691725657029
85,nKxmiose_cough.flac,0.12071254324724526,0.17907474760213923,0.19689967216539936
86,tfkukFze_cough.flac,0.6155652316182452,0.5757133773203922,0.5664369969891685
87,PoQFhmyT_cough.flac,0.4917603646785092,0.477252123436428,0.46533581350187614
88,FPYQlWGG_cough.flac,0.4635445393511935,0.45881241053359084,0.46861904389072717
89,pToRBbHE_cough.flac,0.48260268929006456,0.48085176912165284,0.48430762781311093
90,RmrrgzEI_cough.flac,0.462616046120236,0.45800412812036995,0.46338188757588017
91,qXPwJjoA_cough.flac,0.4998698498004649,0.4925865094784541,0.48097182237647224
92,onvSojPF_cough.flac,0.37998168239088165,0.38118078998529575,0.45711948490498283
93,tIyZgKIK_cough.flac,0.5302834672107454,0.5164040799511724,0.516830580014165
94,EbxJzcPn_cough.flac,0.5211724631195795,0.5123518247300615,0.4906058482574894
95,meIllbML_cough.flac,0.13560626221979472,0.1533610519263644,0.2051503866360393
96,xulMGuBr_cough.flac,0.41134551387353346,0.4114596216929355,0.4114596216929355
97,yITiCNay_cough.flac,0.47117176391528,0.4620567684712371,0.4487977324970691
98,OMVaydBx_cough.flac,0.5111940856006167,0.4945643685612401,0.480894235305479
99,zlDjJMFA_cough.flac,0.45622158726013706,0.44938723466493796,0.4439961104398763
100,RFRlAQky_cough.flac,0.5995925974823326,0.5775474540639698,0.583843288642333
101,BYUmnACy_cough.flac,0.5000593830480805,0.48821073262694464,0.47724302329776086
102,NFzmoipU_cough.flac,0.4304023979407816,0.4312212964516306,0.43256455637978897
103,wimhedOS_cough.flac,0.2649812616051987,0.26095697090621717,0.35010233414780634
104,TdanpCuy_cough.flac,0.4909819517316186,0.4711754070745901,0.47937587261520775
105,UNFMyWyq_cough.flac,0.5219534596993207,0.504094880279703,0.4831863080412167
106,kLNbeQnh_cough.flac,0.4625838546908948,0.462173966645208,0.4541794266431846
107,BIynSpMB_cough.flac,0.4507357410768978,0.4447303148380389,0.4393255884817299
108,vcawTlXB_cough.flac,0.5209953279327167,0.4984957938614956,0.5418718732790108
109,GTqQwmGx_cough.flac,0.5254913703678598,0.520172127005925,0.48991108836182135
110,RweAHXfK_cough.flac,0.512962725850021,0.4746787209847258,0.49797627871982786
